ProductId;Country;Score;DealerPrice;Markup;ListPrice;Province;Region_1;Region_2;Title;Vintage;Variety;Winery;Year
37559;Italy;88;9;1.5;14.0;Tuscany;Rosso di Montepulciano;;Gracciano della Seta 2014  Rosso di Montepulciano;2014;Red Blend;Gracciano della Seta;2014
37566;Italy;88;6;1.5;10.0;Tuscany;Chianti Classico;;Lamole di Lamole 2012 White Label  (Chianti Classico);2012;Red Blend;Lamole di Lamole;2012
37570;Italy;88;6;1.5;10.0;Tuscany;Chianti Classico;;Monteraponi 2014  Chianti Classico;2014;Red Blend;Monteraponi;2014
37574;Italy;88;12;1.5;18.0;Tuscany;Chianti Classico;;San Felice 2013  Chianti Classico;2013;Red Blend;San Felice;2013
37585;Italy;87;8;1.5;12.0;Tuscany;Rosso di Montalcino;;Podere Paganico 2012  Rosso di Montalcino;2012;Sangiovese;Podere Paganico;2012
37588;Italy;87;12;1.5;18.0;Tuscany;Rosso di Montalcino;;SassodiSole 2011  Rosso di Montalcino;2011;Sangiovese;SassodiSole;2011
37590;Italy;87;15;1.5;23.0;Tuscany;Morellino di Scansano;;Val delle Rose 2011  Morellino di Scansano;2011;Red Blend;Val delle Rose;2011
37591;Italy;87;14;1.5;22.0;Tuscany;Rosso di Montalcino;;Val di Suga 2012  Rosso di Montalcino;2012;Sangiovese;Val di Suga;2012
37595;Italy;87;10;1.5;16.0;Tuscany;Rosso di Montepulciano;;La Ciarliana 2012  Rosso di Montepulciano;2012;Red Blend;La Ciarliana;2012
37598;Italy;87;6;1.5;10.0;Tuscany;Rosso di Montalcino;;Lazzeretti 2012  Rosso di Montalcino;2012;Sangiovese;Lazzeretti;2012
37605;Italy;87;30;1.5;45.0;Piedmont;Langhe;;Ca' Viola 2011 Nebbiolo (Langhe);2011;Nebbiolo;Ca' Viola;2011
37606;Italy;87;20;1.5;30.0;Tuscany;Rosso di Montalcino;;Castelgiocondo 2012 Campo ai Sassi  (Rosso di Montalcino);2012;Sangiovese;Castelgiocondo;2012
37613;Italy;87;13;1.5;20.0;Piedmont;Langhe;;Giribaldi 2004 Conca D'Oro Nebbiolo (Langhe);2004;Nebbiolo;Giribaldi;2004
37623;Italy;87;11;1.5;17.0;Piedmont;Barbera d'Alba;;Renato Ratti 2005 Torriglione  (Barbera d'Alba);2005;Barbera;Renato Ratti;2005
37625;Italy;87;16;1.5;24.0;Piedmont;Barbera d'Alba;;Cascina Adelaide 2004 Le Mie Donne  (Barbera d'Alba);2004;Barbera;Cascina Adelaide;2004
37626;Italy;87;10;1.5;15.0;Piedmont;Barbera d'Alba;;Pertinace 2005  Barbera d'Alba;2005;Barbera;Pertinace;2005
37630;Italy;88;11;1.5;17.0;Southern Italy;Molise;;Di Majo Norante 2010 Contado Riserva Aglianico (Molise);2010;Aglianico;Di Majo Norante;2010
37633;Italy;88;12;1.5;18.0;Southern Italy;Salento;;Tenute Rubino 2011 Oltremé Susumaniello (Salento);2011;Susumaniello;Tenute Rubino;2011
37634;Italy;88;20;1.5;31.0;Southern Italy;Terre del Volturno;;Terre del Principe 2011 Fontanavigna Pallagrello (Terre del Volturno);2011;Pallagrello;Terre del Principe;2011
37697;Italy;85;10;1.4;14.0;Tuscany;Chianti Classico;;La Castellina 2009  Chianti Classico;2009;Sangiovese;La Castellina;2009
37756;Italy;87;6;1.5;10.0;Northeastern Italy;Collio;;Vigneti Fantinel 2006 Vigneti Sant'Helena Ribolla Gialla (Collio);2006;Ribolla Gialla;Vigneti Fantinel;2006
37765;Italy;86;6;1.5;10.0;Northeastern Italy;Friuli Grave;;Cantina San Martino 2007 Angelo Pittaro Pitars Friulano (Friuli Grave);2007;Friulano;Cantina San Martino;2007
37777;Italy;87;10;1.5;15.0;Piedmont;Barbera d'Alba;;Tenuta Arnulfo 2008 Costa di Bussia  (Barbera d'Alba);2008;Barbera;Tenuta Arnulfo;2008
37778;Italy;87;12;1.5;19.0;Piedmont;Barbera d'Asti;;Tenuta La Meridiana 2008 Le Gagie  (Barbera d'Asti);2008;Barbera;Tenuta La Meridiana;2008
37781;Italy;87;6;1.5;10.0;Piedmont;Roero;;Marsaglia 2007 Brich d'America  (Roero);2007;Nebbiolo;Marsaglia;2007
37783;Italy;87;6;1.5;10.0;Piedmont;Roero;;Monchiero Carbone 2006 Printi Riserva  (Roero);2006;Nebbiolo;Monchiero Carbone;2006
37788;Italy;87;6;1.5;10.0;Piedmont;Roero;;Bricco del Prete 2007 Betlemme  (Roero);2007;Nebbiolo;Bricco del Prete;2007
37790;Italy;87;16;1.5;24.0;Piedmont;Moscato d'Asti;;Ceretto 2009 I Vignaioli di Santo Stefano  (Moscato d'Asti);2009;Moscato;Ceretto;2009
37791;Italy;87;10;1.5;15.0;Piedmont;Barbera d'Asti;;Dacapo 2007 Sanbastian  (Barbera d'Asti);2007;Barbera;Dacapo;2007
37797;Italy;85;7;1.4;10.0;Tuscany;Chianti;;Piccini 2013 Orange  (Chianti);2013;Red Blend;Piccini;2013
37799;Italy;85;12;1.4;17.0;Tuscany;Chianti;;Cantine Bellini 2011 Riserva  (Chianti);2011;Red Blend;Cantine Bellini;2011
37810;Italy;85;12;1.4;18.0;Tuscany;Chianti Superiore;;Fattoria Fibbiano 2012 Casalini  (Chianti Superiore);2012;Red Blend;Fattoria Fibbiano;2012
37811;Italy;85;20;1.4;29.0;Tuscany;Vino Nobile di Montepulciano;;Vecchia Cantina di Montepulciano 2011 Redi  (Vino Nobile di Montepulciano);2011;Red Blend;Vecchia Cantina di Montepulciano;2011
37838;Italy;89;24;1.45;35.0;Tuscany;Orcia;;Donatella Cinelli Colombini 2004 Cenerentola Red (Orcia);2004;Red Blend;Donatella Cinelli Colombini;2004
37842;Italy;89;41;1.45;60.0;Tuscany;Toscana;;Castello di Meleto 2004 Rainero Red (Toscana);2004;Red Blend;Castello di Meleto;2004
37843;Italy;89;47;1.45;69.0;Tuscany;Toscana;;Castello di Verrazzano 2004 Sassello Sangiovese (Toscana);2004;Sangiovese;Castello di Verrazzano;2004
37844;Italy;89;27;1.45;40.0;Tuscany;Bolgheri Superiore;;Giovanni Chiappini 2003 Guado dè Gemoli  (Bolgheri Superiore);2003;Red Blend;Giovanni Chiappini;2003
37847;Italy;89;34;1.45;50.0;Tuscany;Bolgheri;;Michele Satta 2003 Piastraia  (Bolgheri);2003;Red Blend;Michele Satta;2003
37848;Italy;89;47;1.45;69.0;Tuscany;Maremma;;Rocca di Frassinello 2004  Maremma;2004;Red Blend;Rocca di Frassinello;2004
37849;Italy;89;24;1.45;35.0;Tuscany;Toscana;;Tenuta di Ghizzano 2003 Veneroso Red (Toscana);2003;Red Blend;Tenuta di Ghizzano;2003
37851;Italy;89;17;1.45;26.0;Tuscany;Monteregio di Massa Marittima;;Morisfarms 2005  Monteregio di Massa Marittima;2005;Sangiovese;Morisfarms;2005
37852;Italy;89;48;1.45;70.0;Tuscany;Toscana;;Petra 2004 Quercegobbe Merlot (Toscana);2004;Merlot;Petra;2004
37855;Italy;89;27;1.45;40.0;Tuscany;Bolgheri Superiore;;Cipriana 2004 San Martino  (Bolgheri Superiore);2004;Red Blend;Cipriana;2004
37856;Italy;89;27;1.45;40.0;Tuscany;Bolgheri;;Donna Olimpia 1898 2005  Bolgheri;1898;Red Blend;Donna Olimpia 1898;1898
37860;Italy;89;41;1.45;60.0;Tuscany;Toscana;;Castello della Paneretta 2004 Terrine Red (Toscana);2004;Red Blend;Castello della Paneretta;2004
37866;Italy;89;40;1.45;59.0;Tuscany;Maremma;;Poggio Argentiera 2004 Finisterre  (Maremma);2004;Red Blend;Poggio Argentiera;2004
37895;Italy;85;11;1.4;16.0;Veneto;Valpolicella Classico;;Stefano Accordini 2010  Valpolicella Classico;2010;Corvina, Rondinella, Molinara;Stefano Accordini;2010
37967;Italy;85;10;1.4;14.0;Veneto;Soave Classico;;Nardello 2014 Meridies  (Soave Classico);2014;Garganega;Nardello;2014
38003;Italy;87;36;1.5;55.0;Tuscany;Brunello di Montalcino;;Agostina Pieri 2004  Brunello di Montalcino;2004;Sangiovese Grosso;Agostina Pieri;2004
38006;Italy;87;6;1.5;10.0;Tuscany;Chianti Classico;;I Sodi 2005 Riserva  (Chianti Classico);2005;Sangiovese;I Sodi;2005
38008;Italy;87;6;1.5;10.0;Tuscany;Vino Nobile di Montepulciano;;La Ciarliana 2006  Vino Nobile di Montepulciano;2006;Prugnolo Gentile;La Ciarliana;2006
38009;Italy;87;6;1.5;10.0;Tuscany;Chianti Classico;;Le Filigare 2006 Maria Vittoria Riserva  (Chianti Classico);2006;Sangiovese;Le Filigare;2006
38015;Italy;87;6;1.5;10.0;Tuscany;Chianti Classico;;Fattoria di Montecchio 2005 Riserva  (Chianti Classico);2005;Sangiovese;Fattoria di Montecchio;2005
38024;Italy;87;6;1.5;10.0;Tuscany;Chianti Classico;;Bandini Villa Pomona 2006 Riserva  (Chianti Classico);2006;Sangiovese;Bandini Villa Pomona;2006
38085;Italy;89;44;1.45;65.0;Piedmont;Barolo;;Negretti 2009 Bricco Ambrogio  (Barolo);2009;Nebbiolo;Negretti;2009
38086;Italy;89;19;1.45;28.0;Piedmont;Barbera d'Alba;;Pecchenino 2011 Quass  (Barbera d'Alba);2011;Barbera;Pecchenino;2011
38089;Italy;89;27;1.45;40.0;Piedmont;Nebbiolo d'Alba;;Bruno Giacosa 2011 Valmaggiore  (Nebbiolo d'Alba);2011;Nebbiolo;Bruno Giacosa;2011
38093;Italy;89;24;1.45;35.0;Piedmont;Barolo;;Borgogno F.lli Serio e Battista 2009 Cannubi  (Barolo);2009;Nebbiolo;Borgogno F.lli Serio e Battista;2009
38134;Italy;89;13;1.45;20.0;Central Italy;Montefalco Rosso;;Scacciadiavoli 2010  Montefalco Rosso;2010;Red Blend;Scacciadiavoli;2010
38170;Italy;87;14;1.5;22.0;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;;Pievalta 2011 Dominé  (Verdicchio dei Castelli di Jesi Classico Superiore);2011;Verdicchio;Pievalta;2011
38171;Italy;87;6;1.5;10.0;Tuscany;Montecucco;;Pieve Vecchia 2010 Campo del Noce Vermentino (Montecucco);2010;Vermentino;Pieve Vecchia;2010
38175;Italy;87;12;1.5;18.0;Tuscany;Toscana;;Terre di Talamo 2011 Vento Vermentino (Toscana);2011;Vermentino;Terre di Talamo;2011
38184;Italy;87;12;1.5;18.0;Central Italy;Cesanese del Piglio;;Marcella Giuliani 2010 Alagna Superiore  (Cesanese del Piglio);2010;Cesanese d'Affile;Marcella Giuliani;2010
38263;Italy;89;17;1.45;25.0;Sicily & Sardinia;Terre Siciliane;;COS 2014 Pithos Bianco Grecanico (Terre Siciliane);2014;Grecanico;COS;2014
38268;Italy;89;24;1.45;35.0;Central Italy;;;Villa Papiano 2015 Terra! Albana;2015;Albana;Villa Papiano;2015
38322;Italy;87;13;1.5;20.0;Tuscany;Toscana;;Cantine Bellini 2013 Mamb-o Dominante Red (Toscana);2013;Red Blend;Cantine Bellini;2013
38336;Italy;87;9;1.5;14.0;Veneto;Soave;;I Stefanini 2015 Il Selese  (Soave);2015;Garganega;I Stefanini;2015
38340;Italy;87;6;1.5;10.0;Veneto;Soave Classico;;Marcello Turra 2015 Sassani  (Soave Classico);2015;Garganega;Marcello Turra;2015
38350;Italy;87;33;1.5;50.0;Veneto;Veneto;;De Stefani 2014 Kreda Refosco (Veneto);2014;Refosco;De Stefani;2014
38467;Italy;85;11;1.4;16.0;Tuscany;Maremma Toscana;;Massi di Mandorlaia 2012 Vermentino (Maremma Toscana);2012;Vermentino;Massi di Mandorlaia;2012
38473;Italy;85;7;1.4;10.0;Tuscany;Toscana;;Terre di Talamo 2012 Pian Piano Red (Toscana);2012;Red Blend;Terre di Talamo;2012
38484;Italy;85;7;1.4;10.0;Tuscany;Toscana;;Renieri 2011 Invetro Red (Toscana);2011;Red Blend;Renieri;2011
38491;Italy;85;25;1.4;36.0;Tuscany;Toscana;;Le Palaie 2009 Bulizio Red (Toscana);2009;Red Blend;Le Palaie;2009
38493;Italy;85;7;1.4;10.0;Central Italy;Umbria;;Cantina dei Colli Amerini 2010 Olmeto Merlot (Umbria);2010;Merlot;Cantina dei Colli Amerini;2010
38500;Italy;89;27;1.45;40.0;Tuscany;Brunello di Montalcino;;La Collina dei Lecci 2011  Brunello di Montalcino;2011;Sangiovese;La Collina dei Lecci;2011
38507;Italy;89;82;1.45;120.0;Tuscany;Brunello di Montalcino;;Val di Suga 2011  Brunello di Montalcino;2011;Sangiovese;Val di Suga;2011
38519;Italy;89;89;1.45;130.0;Tuscany;Brunello di Montalcino;;Fossacolle 2010 Riserva  (Brunello di Montalcino);2010;Sangiovese;Fossacolle;2010
38523;Italy;89;68;1.45;100.0;Tuscany;Brunello di Montalcino;;Camigliano 2010 Gualto Riserva  (Brunello di Montalcino);2010;Sangiovese;Camigliano;2010
38569;Italy;87;12;1.5;19.0;Central Italy;Terre di Chieti;;Farnese 2007 Don Camillo Sangiovese (Terre di Chieti);2007;Sangiovese;Farnese;2007
38570;Italy;87;8;1.5;13.0;Sicily & Sardinia;Sicilia;;Feudo di Santa Tresa 2007 Rina Ianca White (Sicilia);2007;White Blend;Feudo di Santa Tresa;2007
38571;Italy;87;8;1.5;12.0;Sicily & Sardinia;Sicilia;;Feudo Montoni 2007 G Grillo (Sicilia);2007;Grillo;Feudo Montoni;2007
38572;Italy;87;21;1.5;32.0;Central Italy;Verdicchio dei Castelli di Jesi;;Garofoli 2004 Brumato  (Verdicchio dei Castelli di Jesi);2004;Verdicchio;Garofoli;2004
38579;Italy;87;19;1.5;29.0;Central Italy;Marche;;Il Conte 2004 Villa Prandone Zipolo Red (Marche);2004;Red Blend;Il Conte;2004
38583;Italy;87;11;1.5;17.0;Sicily & Sardinia;Sicilia;;Valle dell'Acate 2007 Case Ibidini Syrah (Sicilia);2007;Syrah;Valle dell'Acate;2007
38585;Italy;86;6;1.5;10.0;Sicily & Sardinia;Sicilia;;Cusumano 2007 Merlot (Sicilia);2007;Merlot;Cusumano;2007
38588;Italy;86;6;1.5;9.0;Central Italy;Montepulciano d'Abruzzo;;Farnese 2007  Montepulciano d'Abruzzo;2007;Montepulciano;Farnese;2007
38589;Italy;86;6;1.5;9.0;Central Italy;Terre di Chieti;;Farnese 2007 Sangiovese (Terre di Chieti);2007;Sangiovese;Farnese;2007
38593;Italy;86;8;1.5;13.0;Central Italy;Montepulciano d'Abruzzo;;Capestrano 2006  Montepulciano d'Abruzzo;2006;Montepulciano;Capestrano;2006
38601;Italy;88;10;1.5;15.0;Tuscany;Toscana;;Mocali 2008 I Piaggioni Sangiovese Grosso (Toscana);2008;Sangiovese Grosso;Mocali;2008
38606;Italy;88;48;1.5;72.0;Tuscany;Brunello di Montalcino;;La Togata 2005  Brunello di Montalcino;2005;Sangiovese Grosso;La Togata;2005
38649;Italy;89;48;1.45;70.0;Veneto;Amarone della Valpolicella Classico;;Rubinelli Vajol 2011  Amarone della Valpolicella Classico;2011;Red Blend;Rubinelli Vajol;2011
38779;Italy;89;26;1.45;38.0;Piedmont;Barbaresco;;Musso 2012 Rio Sordo  (Barbaresco);2012;Nebbiolo;Musso;2012
38781;Italy;89;54;1.45;79.0;Piedmont;Barolo;;Oddero 2011 Rocche di Castiglione  (Barolo);2011;Nebbiolo;Oddero;2011
38783;Italy;89;33;1.45;48.0;Piedmont;Barolo;;Podere Ruggeri Corsini 2011 Bussia Corsini  (Barolo);2011;Nebbiolo;Podere Ruggeri Corsini;2011
38784;Italy;89;18;1.45;27.0;Tuscany;Cortona;;Poliziano 2011 In Violas Merlot (Cortona);2011;Merlot;Poliziano;2011
38795;Italy;89;17;1.45;25.0;Piedmont;Barbera d'Alba Superiore;;Bera 2011 La Lena  (Barbera d'Alba Superiore);2011;Barbera;Bera;2011
38805;Italy;89;24;1.45;35.0;Piedmont;Barbera d'Alba Superiore;;Cordero di Montezemolo 2012 Funtanì  (Barbera d'Alba Superiore);2012;Barbera;Cordero di Montezemolo;2012
38806;Italy;89;6;1.45;10.0;Piedmont;Barbaresco;;De Forville 2012  Barbaresco;2012;Nebbiolo;De Forville;2012
38807;Italy;88;30;1.5;45.0;Tuscany;Toscana;;Renieri 2008 Mega Red (Toscana);2008;Red Blend;Renieri;2008
38808;Italy;88;20;1.5;30.0;Lombardy;Franciacorta;;Ronco Calino NV Brut Sparkling (Franciacorta);;Sparkling Blend;Ronco Calino;
38809;Italy;88;10;1.5;15.0;Tuscany;Chianti Colli Senesi;;Tenuta di Trecciano 2012  Chianti Colli Senesi;2012;Sangiovese;Tenuta di Trecciano;2012
38810;Italy;88;16;1.5;25.0;Piedmont;Gavi;;Tenuta La Marchesa 2012 Gold Label  (Gavi);2012;Cortese;Tenuta La Marchesa;2012
38824;Italy;88;30;1.5;45.0;Tuscany;Toscana;;Gualdo del Re 2008 Federico Primo Cabernet Sauvignon (Toscana);2008;Cabernet Sauvignon;Gualdo del Re;2008
38826;Italy;88;22;1.5;34.0;Lombardy;Franciacorta;;La Valle 2006 Naturalis Extra Brut Sparkling (Franciacorta);2006;Sparkling Blend;La Valle;2006
38832;Italy;88;6;1.5;10.0;Tuscany;Chianti Classico;;Casalvento Radda 2010 Riserva  (Chianti Classico);2010;Red Blend;Casalvento Radda;2010
38834;Italy;88;33;1.5;50.0;Tuscany;Toscana;;Castello di Bossi 2010 Girolamo Merlot (Toscana);2010;Merlot;Castello di Bossi;2010
38869;Italy;87;12;1.5;18.0;Piedmont;Dolcetto d'Alba;;Marchesi di Barolo 2007 Madonna di Como  (Dolcetto d'Alba);2007;Dolcetto;Marchesi di Barolo;2007
38878;Italy;;;;;;;;;;;;
38879;Italy;86;10;1.5;15.0;Piedmont;Dolcetto d'Alba;;Renato Ratti 2005 Colombè  (Dolcetto d'Alba);2005;Dolcetto;Renato Ratti;2005
38897;Italy;89;15;1.45;22.0;Veneto;Valdobbiadene Prosecco Superiore;;Adami 2016 Credas Rive di Farra di Soligo Brut  (Valdobbiadene Prosecco Superiore);2016;Glera;Adami;2016
38900;Italy;89;13;1.45;19.0;Veneto;Valdobbiadene Prosecco Superiore;;Nino Franco NV Rustico Brut  (Valdobbiadene Prosecco Superiore);;Glera;Nino Franco;
38901;Italy;89;13;1.45;20.0;Northeastern Italy;Collio;;Ronco Blanchis 2015 Friulano (Collio);2015;Friulano;Ronco Blanchis;2015
38903;Italy;89;13;1.45;20.0;Veneto;Conegliano Valdobbiadene Prosecco Superiore;;Sommariva NV Brut  (Conegliano Valdobbiadene Prosecco Superiore);;Glera;Sommariva;
38907;Italy;89;24;1.45;35.0;Northeastern Italy;Collio;;Livon 2015 Valbuins Sauvignon (Collio);2015;Sauvignon;Livon;2015
38908;Italy;89;20;1.45;29.0;Veneto;Asolo Prosecco Superiore;;Loredan Gasparini 2016  Asolo Prosecco Superiore;2016;Glera;Loredan Gasparini;2016
38912;Italy;89;12;1.45;18.0;Northeastern Italy;Collio;;Alessio Komjanc 2015 Friulano (Collio);2015;Friulano;Alessio Komjanc;2015
38914;Italy;89;14;1.45;21.0;Northeastern Italy;Collio;;Attems 2016 Sauvignon (Collio);2016;Sauvignon;Attems;2016
38915;Italy;89;15;1.45;23.0;Veneto;Conegliano Valdobbiadene Prosecco Superiore;;BiancaVigna 2016 Rive di Ogliano Brut Nature  (Conegliano Valdobbiadene Prosecco Superiore);2016;Glera;BiancaVigna;2016
38917;Italy;89;15;1.45;22.0;Northeastern Italy;Collio;;Villa Russiz 2015 Les Enfants White (Collio);2015;White Blend;Villa Russiz;2015
38919;Italy;88;17;1.5;26.0;Tuscany;Maremma Toscana;;Podere San Cristoforo 2014 Carandelle  (Maremma Toscana);2014;Sangiovese;Podere San Cristoforo;2014
38926;Italy;88;33;1.5;50.0;Tuscany;Brunello di Montalcino;;Belpoggio 2011  Brunello di Montalcino;2011;Sangiovese;Belpoggio;2011
38939;Italy;88;16;1.5;25.0;Tuscany;Vino Nobile di Montepulciano;;Nottola 2012  Vino Nobile di Montepulciano;2012;Red Blend;Nottola;2012
38941;Italy;88;6;1.5;10.0;Tuscany;Brunello di Montalcino;;Villa Le Prata 2010 Massimo Riserva  (Brunello di Montalcino);2010;Sangiovese;Villa Le Prata;2010
38945;Italy;88;16;1.5;25.0;Tuscany;Chianti Classico;;Villa di Geggiano 2011  Chianti Classico;2011;Red Blend;Villa di Geggiano;2011
39019;Italy;85;17;1.4;25.0;Lombardy;Franciacorta;;Contadi Castaldi NV Brut Sparkling (Franciacorta);;Sparkling Blend;Contadi Castaldi;
39024;Italy;85;17;1.4;25.0;Italy Other;Vino Spumante;;Tenuta Cà du Russ 2004 Faiv Brut Rosé Metodo Classico Nebbiolo (Vino Spumante);2004;Nebbiolo;Tenuta Cà du Russ;2004
39025;Italy;85;28;1.4;40.0;Lombardy;Oltrepò Pavese;;Tenuta Mazzolino 2011 Cruasé Rosé Brut Metodo Classico Pinot Nero (Oltrepò Pavese);2011;Pinot Nero;Tenuta Mazzolino;2011
39031;Italy;87;24;1.5;37.0;Northeastern Italy;Collio;;Zuani 2011 Riserva White (Collio);2011;White Blend;Zuani;2011
39034;Italy;87;16;1.5;25.0;Northeastern Italy;Colli Orientali del Friuli;;Colutta 2013 Ribolla Gialla (Colli Orientali del Friuli);2013;Ribolla Gialla;Colutta;2013
39035;Italy;87;13;1.5;20.0;Northeastern Italy;Colli Orientali del Friuli;;Colutta 2013 Sauvignon (Colli Orientali del Friuli);2013;Sauvignon;Colutta;2013
39036;Italy;87;7;1.5;11.0;Northeastern Italy;Collio;;Cormòns 2013 Friulano (Collio);2013;Friulano;Cormòns;2013
39037;Italy;87;7;1.5;11.0;Northeastern Italy;Collio;;Cormòns 2013 Sauvignon (Collio);2013;Sauvignon;Cormòns;2013
39123;Italy;89;27;1.45;40.0;Italy Other;Vino Spumante;;Cà di Frara 2004 Oltre Nature Metodo Classico Riserva Sparkling (Vino Spumante);2004;Sparkling Blend;Cà di Frara;2004
39125;Italy;89;11;1.45;17.0;Veneto;Valdobbiadene Prosecco Superiore;;Conte Collalto NV Brut  (Valdobbiadene Prosecco Superiore);;Glera;Conte Collalto;
39130;Italy;89;13;1.45;20.0;Veneto;Valdobbiadene Prosecco Superiore;;Marchiori NV Profili Extra Dry  (Valdobbiadene Prosecco Superiore);;Glera;Marchiori;
39134;Italy;89;20;1.45;30.0;Veneto;Conegliano Valdobbiadene Prosecco Superiore;;Masottina 2014 Rive di Ogliano Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore);2014;Glera;Masottina;2014
39135;Italy;89;6;1.45;10.0;Italy Other;Vino Spumante;;Matteo Correggia 2005 Severina Blanc de Blancs Extra Brut Metodo Classico Sparkling (Vino Spumante);2005;Sparkling Blend;Matteo Correggia;2005
39139;Italy;89;17;1.45;25.0;Veneto;Valdobbiadene Prosecco Superiore;;Silvano Follador 2014 Brut Nature  (Valdobbiadene Prosecco Superiore);2014;Glera;Silvano Follador;2014
39140;Italy;89;13;1.45;20.0;Veneto;Conegliano Valdobbiadene Prosecco Superiore;;Sommariva NV Brut  (Conegliano Valdobbiadene Prosecco Superiore);;Glera;Sommariva;
39142;Italy;89;6;1.45;10.0;Italy Other;Vino Spumante;;Villa Sandi 2009 Opere Millesimato Metodo Classico Sparkling (Vino Spumante);2009;Sparkling Blend;Villa Sandi;2009
39155;Italy;88;10;1.5;16.0;Veneto;Conegliano Valdobbiadene Prosecco Superiore;;Raphael Dal Bo 2014 Brut Millesimato  (Conegliano Valdobbiadene Prosecco Superiore);2014;Glera;Raphael Dal Bo;2014
39156;Italy;88;10;1.5;16.0;Veneto;Conegliano Valdobbiadene Prosecco Superiore;;Raphael Dal Bo 2014 Extra Dry Millesimato  (Conegliano Valdobbiadene Prosecco Superiore);2014;Glera;Raphael Dal Bo;2014
39159;Italy;88;12;1.5;19.0;Veneto;Prosecco;;Tenuta Cà Bolani NV  Prosecco;;Glera;Tenuta Cà Bolani;
39160;Italy;88;12;1.5;18.0;Veneto;Valdobbiadene Prosecco Superiore;;Tenuta degli Ultimi 2013 Rive di Collato  (Valdobbiadene Prosecco Superiore);2013;Sparkling Blend;Tenuta degli Ultimi;2013
39165;Italy;88;6;1.5;10.0;Italy Other;Vino Spumante;;Villa Sandi 2012 Opere Serenissima Metodo Classico Sparkling (Vino Spumante);2012;Sparkling Blend;Villa Sandi;2012
39171;Italy;88;19;1.5;29.0;Veneto;Valdobbiadene Superiore di Cartizze;;Bellussi NV Belcanto Dry  (Valdobbiadene Superiore di Cartizze);;Glera;Bellussi;
39175;Italy;88;13;1.5;20.0;Veneto;Valdobbiadene Prosecco Superiore;;Borgoluce 2014 Rive di Collalto Brut  (Valdobbiadene Prosecco Superiore);2014;Glera;Borgoluce;2014
39178;Italy;88;19;1.5;29.0;Tuscany;Vino Nobile di Montepulciano;;Trerose 2013 Santa Caterina  (Vino Nobile di Montepulciano);2013;Sangiovese;Trerose;2013
39181;Italy;88;26;1.5;40.0;Tuscany;Brunello di Montalcino;;La Collina dei Lecci 2012  Brunello di Montalcino;2012;Sangiovese;La Collina dei Lecci;2012
39183;Italy;88;26;1.5;39.0;Tuscany;Chianti Rufina;;Marchesi Gondi 2011 Villa Bossi Riserva  (Chianti Rufina);2011;Red Blend;Marchesi Gondi;2011
39191;Italy;88;23;1.5;35.0;Tuscany;Brunello di Montalcino;;Baccinetti 2012 Saporoia  (Brunello di Montalcino);2012;Sangiovese;Baccinetti;2012
39192;Italy;88;14;1.5;22.0;Tuscany;Chianti;;Badia di Morrona 2013 I Sodi del Paretaio Riserva  (Chianti);2013;Sangiovese;Badia di Morrona;2013
39193;Italy;88;33;1.5;50.0;Tuscany;Brunello di Montalcino;;Belpoggio 2012  Brunello di Montalcino;2012;Sangiovese;Belpoggio;2012
39198;Italy;88;22;1.5;33.0;Tuscany;Vino Nobile di Montepulciano;;Gracciano della Seta 2012 Riserva  (Vino Nobile di Montepulciano);2012;Red Blend;Gracciano della Seta;2012
39201;Italy;88;18;1.5;28.0;Tuscany;Vino Nobile di Montepulciano;;Antico Colle 2013  Vino Nobile di Montepulciano;2013;Red Blend;Antico Colle;2013
39202;Italy;88;18;1.5;27.0;Tuscany;Bolgheri;;Argentiera 2013 Villa Donoratico  (Bolgheri);2013;Red Blend;Argentiera;2013
39205;Italy;88;6;1.5;10.0;Tuscany;Brunello di Montalcino;;Casa Raia 2012  Brunello di Montalcino;2012;Sangiovese;Casa Raia;2012
39215;Italy;89;65;1.45;95.0;Piedmont;Barolo;;Viberti 2011 San Pietro Riserva  (Barolo);2011;Nebbiolo;Viberti;2011
39216;Italy;89;51;1.45;75.0;Piedmont;Barolo;;Virna Borgogno 2013 Cannubi Boschis  (Barolo);2013;Nebbiolo;Virna Borgogno;2013
39220;Italy;89;6;1.45;10.0;Piedmont;Barolo;;Arnaldo Rivera 2013 Bussia  (Barolo);2013;Nebbiolo;Arnaldo Rivera;2013
39222;Italy;89;31;1.45;46.0;Piedmont;Barolo;;Batasiolo 2013  Barolo;2013;Nebbiolo;Batasiolo;2013
39225;Italy;89;6;1.45;10.0;Italy Other;Vino da Tavola;;Casa Belfi NV Colfondo Anfora Glera (Vino da Tavola);;Glera;Casa Belfi;
39226;Italy;89;20;1.45;30.0;Piedmont;Barolo;;Cantina Terre del Barolo 2011 Riserva  (Barolo);2011;Nebbiolo;Cantina Terre del Barolo;2011
39228;Italy;89;51;1.45;75.0;Piedmont;Barolo;;Cascina Chicco 2013 Rocche del Castelletto  (Barolo);2013;Nebbiolo;Cascina Chicco;2013
39237;Italy;89;20;1.45;30.0;Piedmont;Nebbiolo d'Alba;;Fontanafredda 2014 Marne Brune  (Nebbiolo d'Alba);2014;Nebbiolo;Fontanafredda;2014
