ProductId;Country;Score;DealerPrice;Markup;ListPrice;Province;Region_1;Region_2;Title;Vintage;Variety;Winery;Year
65944;Italy;95;42;1.4;59.0;Piedmont;Barbaresco;;Rizzi 2014 Nervo  (Barbaresco);2014;Nebbiolo;Rizzi;2014
73312;Italy;95;85;1.4;119.0;Piedmont;Barbaresco;;Punset 2004 Riserva  (Barbaresco);2004;Nebbiolo;Punset;2004
73313;Italy;95;85;1.4;119.0;Piedmont;Barolo;;Eugenio Bocchino 2007 La Serra  (Barolo);2007;Nebbiolo;Eugenio Bocchino;2007
73982;Italy;95;57;1.4;80.0;Tuscany;Toscana;;Tua Rita 2008 Giusto di Notri Red (Toscana);2008;Red Blend;Tua Rita;2008
73986;Italy;95;92;1.4;130.0;Tuscany;Toscana;;Le Macchiole 2008 Paleo Cabernet Franc (Toscana);2008;Cabernet Franc;Le Macchiole;2008
73987;Italy;95;125;1.4;175.0;Tuscany;Toscana;;Monteverro 2008 Red (Toscana);2008;Red Blend;Monteverro;2008
73998;Italy;95;28;1.4;40.0;Tuscany;Bolgheri Superiore;;Aia Vecchia 2008 Sorugo  (Bolgheri Superiore);2008;Red Blend;Aia Vecchia;2008
74809;Italy;95;53;1.4;75.0;Tuscany;Sant'Antimo;;Col d'Orcia 2004 Olmaia Cabernet Sauvignon (Sant'Antimo);2004;Cabernet Sauvignon;Col d'Orcia;2004
74810;Italy;95;38;1.4;54.0;Tuscany;Toscana;;Podere L'Aione 2004 Salve Sangiovese (Toscana);2004;Sangiovese;Podere L'Aione;2004
74811;Italy;95;57;1.4;80.0;Tuscany;Toscana;;Poggio al Tesoro 2005 Dedicato a Walter Cabernet Franc (Toscana);2005;Cabernet Franc;Poggio al Tesoro;2005
74812;Italy;95;196;1.4;275.0;Tuscany;Toscana;;Tua Rita 2005 Redigaffi Merlot (Toscana);2005;Merlot;Tua Rita;2005
74814;Italy;95;100;1.4;140.0;Tuscany;Maremma;;Fattoria Le Pupille 2004 Saffredi  (Maremma);2004;Red Blend;Fattoria Le Pupille;2004
74815;Italy;95;71;1.4;100.0;Tuscany;Toscana;;Tua Rita 2005 Giusto di Notri Red (Toscana);2005;Red Blend;Tua Rita;2005
75944;Italy;96;134;1.3;175.0;Veneto;Amarone della Valpolicella Classico;;Masi 2003 Mazzano  (Amarone della Valpolicella Classico);2003;Corvina, Rondinella, Molinara;Masi;2003
76393;Italy;95;70;1.4;99.0;Piedmont;Barolo;;Massolino 2011 Parafada  (Barolo);2011;Nebbiolo;Massolino;2011
76394;Italy;95;71;1.4;100.0;Piedmont;Barolo;;Paolo Scavino 2011 Bric dël Fiasc  (Barolo);2011;Nebbiolo;Paolo Scavino;2011
76564;Italy;95;32;1.4;45.0;Sicily & Sardinia;Etna;;Benanti 2010 Pietramarina Bianco Superiore  (Etna);2010;Carricante;Benanti;2010
77039;Italy;95;50;1.4;70.0;Central Italy;Sagrantino di Montefalco;;Milziade Antano 2009 Colleallodole  (Sagrantino di Montefalco);2009;Sagrantino;Milziade Antano;2009
79104;Italy;99;185;1.35;250.0;Tuscany;Toscana;;Tenuta dell'Ornellaia 2004 Masseto Merlot (Toscana);2004;Merlot;Tenuta dell'Ornellaia;2004
79105;Italy;98;134;1.3;175.0;Tuscany;Bolgheri Superiore;;Tenuta dell'Ornellaia 2004 Ornellaia  (Bolgheri Superiore);2004;Red Blend;Tenuta dell'Ornellaia;2004
79106;Italy;97;146;1.3;190.0;Tuscany;Bolgheri Sassicaia;;Tenuta San Guido 2004 Sassicaia  (Bolgheri Sassicaia);2004;Red Blend;Tenuta San Guido;2004
79107;Italy;97;76;1.3;100.0;Tuscany;Toscana;;Fattoria Petrolo 2004 Galatrona Merlot (Toscana);2004;Merlot;Fattoria Petrolo;2004
79108;Italy;96;80;1.3;105.0;Tuscany;Toscana;;Le Macchiole 2004 Paleo Cabernet Franc (Toscana);2004;Cabernet Franc;Le Macchiole;2004
79109;Italy;96;75;1.3;98.0;Tuscany;Toscana;;Bibi Graetz 2004 Testamatta Sangiovese (Toscana);2004;Sangiovese;Bibi Graetz;2004
79111;Italy;96;130;1.3;170.0;Tuscany;Toscana;;Marchesi Antinori 2004 Solaia Red (Toscana);2004;Red Blend;Marchesi Antinori;2004
79112;Italy;95;66;1.4;93.0;Tuscany;Toscana;;Tenuta Sette Ponti 2005 Oreno Red (Toscana);2005;Red Blend;Tenuta Sette Ponti;2005
79113;Italy;95;50;1.4;70.0;Tuscany;Toscana;;San Giusto a Rentennano 2004 Percarlo Sangiovese (Toscana);2004;Sangiovese;San Giusto a Rentennano;2004
79114;Italy;95;47;1.4;66.0;Tuscany;Bolgheri Superiore;;Podere Sapaio 2004 Sapaio  (Bolgheri Superiore);2004;Red Blend;Podere Sapaio;2004
79115;Italy;95;100;1.4;140.0;Tuscany;Toscana;;Castello del Terriccio 2004 Castello del Terriccio Red (Toscana);2004;Red Blend;Castello del Terriccio;2004
79116;Italy;;;;;;;;;;;;
79117;Italy;95;35;1.4;50.0;Tuscany;Cortona;;Avignonesi 2004 Desiderio Red (Cortona);2004;Red Blend;Avignonesi;2004
81393;Italy;;;;;;;;;;;;
81394;Italy;95;35;1.4;50.0;Tuscany;Toscana;;Petra 1998 Riserva Cabernet Sauvignon-Merlot (Toscana);1998;Cabernet Sauvignon-Merlot;Petra;1998
81396;Italy;95;57;1.4;80.0;Tuscany;Bolgheri;;Antinori 1999 Guado Al Tasso  (Bolgheri);1999;Red Blend;Antinori;1999
81397;Italy;95;85;1.4;119.0;Tuscany;Brunello di Montalcino;;Talenti 1997  Brunello di Montalcino;1997;Sangiovese;Talenti;1997
81899;Italy;97;165;1.3;215.0;Piedmont;Langhe;;Gaja 2006 Conteisa Nebbiolo (Langhe);2006;Nebbiolo;Gaja;2006
81904;Italy;95;300;1.4;420.0;Piedmont;Langhe;;Gaja 2006 Costa Russi Nebbiolo (Langhe);2006;Nebbiolo;Gaja;2006
82750;Italy;99;175;1.35;237.0;Tuscany;Vin Santo di Montepulciano;;Avignonesi 1997 Occhio di Pernice  (Vin Santo di Montepulciano);1997;Prugnolo Gentile;Avignonesi;1997
82755;Italy;97;130;1.3;170.0;Tuscany;Vin Santo di Montepulciano;;Avignonesi 1997 375ml  (Vin Santo di Montepulciano);1997;White Blend;Avignonesi;1997
82819;Italy;96;115;1.3;150.0;Piedmont;Barolo;;Massolino 2010 Vigna Rionda Riserva  (Barolo);2010;Nebbiolo;Massolino;2010
82822;Italy;96;161;1.3;210.0;Piedmont;Barolo;;Rivetto 2010 Briccolina Riserva  (Barolo);2010;Nebbiolo;Rivetto;2010
82840;Italy;95;42;1.4;60.0;Piedmont;Gattinara;;Travaglini 2010 Riserva  (Gattinara);2010;Nebbiolo;Travaglini;2010
82868;Italy;;;;;;;;;;;;
82871;Italy;95;67;1.4;94.0;Piedmont;Barolo;;Massolino 2006 Parafada  (Barolo);2006;Nebbiolo;Massolino;2006
82872;Italy;95;92;1.4;130.0;Piedmont;Barolo;;Vietti 2006 Rocche  (Barolo);2006;Nebbiolo;Vietti;2006
82873;Italy;95;180;1.4;252.0;Piedmont;Barolo;;Ceretto 2005 Bricco Rocche Bricco Rocche  (Barolo);2005;Nebbiolo;Ceretto;2005
82875;Italy;95;85;1.4;119.0;Piedmont;Barolo;;Podere Rocche dei Manzoni 2006 Vigna Cappella di Santo Stefano  (Barolo);2006;Nebbiolo;Podere Rocche dei Manzoni;2006
82877;Italy;;;;;;;;;;;;
82878;Italy;95;85;1.4;119.0;Piedmont;Barolo;;Cordero di Montezemolo 2006 Bricco Gattera  (Barolo);2006;Nebbiolo;Cordero di Montezemolo;2006
82884;Italy;95;85;1.4;119.0;Piedmont;Barolo;;Marchesi di Barolo 2006 Coste di Rose  (Barolo);2006;Nebbiolo;Marchesi di Barolo;2006
82885;Italy;95;71;1.4;100.0;Piedmont;Barolo;;Eugenio Bocchino 2006 La Serra  (Barolo);2006;Nebbiolo;Eugenio Bocchino;2006
83922;Italy;95;39;1.4;55.0;Piedmont;Barolo;;Giacomo Fenocchio 2013 Castellero  (Barolo);2013;Nebbiolo;Giacomo Fenocchio;2013
83923;Italy;95;35;1.4;50.0;Piedmont;Barolo;;Renato Ratti 2013 Marcenasco  (Barolo);2013;Nebbiolo;Renato Ratti;2013
83925;Italy;95;107;1.4;150.0;Piedmont;Barolo;;Aldo Conterno 2013 Bussia Colonnello  (Barolo);2013;Nebbiolo;Aldo Conterno;2013
83929;Italy;95;37;1.4;52.0;Piedmont;Barolo;;Massolino 2013 Serralunga d'Alba  (Barolo);2013;Nebbiolo;Massolino;2013
83930;Italy;95;64;1.4;90.0;Piedmont;Barolo;;Paolo Scavino 2013 Cannubi  (Barolo);2013;Nebbiolo;Paolo Scavino;2013
83934;Italy;95;116;1.4;163.0;Piedmont;Barolo;;Mascarello Giuseppe e Figlio 2012 Monprivato  (Barolo);2012;Nebbiolo;Mascarello Giuseppe e Figlio;2012
83935;Italy;95;53;1.4;75.0;Piedmont;Barolo;;Mauro Veglio 2013 Rocche dell'Annunziata  (Barolo);2013;Nebbiolo;Mauro Veglio;2013
83939;Italy;;;;;;;;;;;;
83942;Italy;95;85;1.4;119.0;Piedmont;Barolo;;Cavallotto 2011 Vignolo Riserva  (Barolo);2011;Nebbiolo;Cavallotto;2011
85152;Italy;95;103;1.4;145.0;Piedmont;Barolo;;Cantina Bartolo Mascarello 2012  Barolo;2012;Nebbiolo;Cantina Bartolo Mascarello;2012
85153;Italy;95;55;1.4;78.0;Piedmont;Barolo;;Cavallotto 2012 Bricco Boschis  (Barolo);2012;Nebbiolo;Cavallotto;2012
85154;Italy;95;39;1.4;55.0;Piedmont;Barolo;;Comm. G. B. Burlotto 2012 Acclivi  (Barolo);2012;Nebbiolo;Comm. G. B. Burlotto;2012
87608;Italy;95;182;1.4;255.0;Piedmont;Barbaresco;;Gaja 2010  Barbaresco;2010;Nebbiolo;Gaja;2010
88856;Italy;95;71;1.4;100.0;Central Italy;Sagrantino di Montefalco;;Arnaldo Caprai 2007 25 Anni  (Sagrantino di Montefalco);2007;Sagrantino;Arnaldo Caprai;2007
89459;Italy;95;37;1.4;52.0;Tuscany;Chianti Classico;;Castello di Ama 2010 San Lorenzo Gran Selezione  (Chianti Classico);2010;Red Blend;Castello di Ama;2010
89462;Italy;95;32;1.4;45.0;Tuscany;Chianti Classico;;Ormanni 2010 Etichetta Storica Gran Selezione  (Chianti Classico);2010;Sangiovese;Ormanni;2010
89468;Italy;95;82;1.4;115.0;Tuscany;Chianti Classico;;Felsina 2010 Colonia Gran Selezione  (Chianti Classico);2010;Sangiovese;Felsina;2010
90940;Italy;96;174;1.3;227.0;Tuscany;Bolgheri Sassicaia;;Tenuta San Guido 2009 Sassicaia  (Bolgheri Sassicaia);2009;Red Blend;Tenuta San Guido;2009
91842;Italy;95;40;1.4;57.0;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;;Bucci 2013 Villa Bucci Riserva  (Verdicchio dei Castelli di Jesi Classico Superiore);2013;Verdicchio;Bucci;2013
93696;Italy;95;357;1.4;500.0;Veneto;Amarone della Valpolicella;;Dal Forno Romano 2004 Vigneto di Monte Lodoletta  (Amarone della Valpolicella);2004;Corvina, Rondinella, Molinara;Dal Forno Romano;2004
94115;Italy;95;378;1.4;530.0;Veneto;Amarone della Valpolicella;;Dal Forno Romano 2006  Amarone della Valpolicella;2006;Corvina, Rondinella, Molinara;Dal Forno Romano;2006
94118;Italy;95;89;1.4;125.0;Veneto;Amarone della Valpolicella Classico;;Zenato 2006 Sergio Zenato Riserva  (Amarone della Valpolicella Classico);2006;Corvina, Rondinella, Molinara;Zenato;2006
94119;Italy;95;94;1.4;132.0;Veneto;Amarone della Valpolicella Classico;;Le Salette 2008 Pergole Vece  (Amarone della Valpolicella Classico);2008;Corvina, Rondinella, Molinara;Le Salette;2008
94229;Italy;95;35;1.4;50.0;Piedmont;Barolo;;Elvio Cogno 2007 Cascina Nuova  (Barolo);2007;Nebbiolo;Elvio Cogno;2007
94447;Italy;95;39;1.4;55.0;Piedmont;Barolo;;Sordo 2010 Gabutti  (Barolo);2010;Nebbiolo;Sordo;2010
94448;Italy;95;87;1.4;123.0;Piedmont;Barolo;;Oddero 2010 Brunate  (Barolo);2010;Nebbiolo;Oddero;2010
94450;Italy;95;57;1.4;80.0;Piedmont;Barolo;;Poderi Aldo Conterno 2010 Bussia  (Barolo);2010;Nebbiolo;Poderi Aldo Conterno;2010
94451;Italy;95;46;1.4;65.0;Piedmont;Barolo;;Sordo 2010 Monvigliero  (Barolo);2010;Nebbiolo;Sordo;2010
94452;Italy;95;53;1.4;75.0;Piedmont;Barolo;;Elvio Cogno 2010 Ravera  (Barolo);2010;Nebbiolo;Elvio Cogno;2010
94455;Italy;95;92;1.4;130.0;Piedmont;Barolo;;Poderi Aldo Conterno 2010 Bussia Cicala  (Barolo);2010;Nebbiolo;Poderi Aldo Conterno;2010
95531;Italy;95;27;1.4;38.0;Piedmont;Barolo;;La Spinona 2012 Bergera  (Barolo);2012;Nebbiolo;La Spinona;2012
95532;Italy;95;43;1.4;61.0;Piedmont;Barolo;;Paolo Scavino 2013 Bricco Ambrogio  (Barolo);2013;Nebbiolo;Paolo Scavino;2013
95534;Italy;95;167;1.4;235.0;Tuscany;Bolgheri Sassicaia;;Tenuta San Guido 2014 Sassicaia  (Bolgheri Sassicaia);2014;Red Blend;Tenuta San Guido;2014
95540;Italy;95;34;1.4;48.0;Piedmont;Barolo;;Manzone 2013 Fraschin Bricco San Pietro  (Barolo);2013;Nebbiolo;Manzone;2013
95544;Italy;95;37;1.4;52.0;Piedmont;Barolo;;Sobrero 2013 Ciabot Tanasio  (Barolo);2013;Nebbiolo;Sobrero;2013
95549;Italy;95;57;1.4;80.0;Tuscany;Brunello di Montalcino;;Le Gode 2012  Brunello di Montalcino;2012;Sangiovese;Le Gode;2012
95551;Italy;95;96;1.4;135.0;Piedmont;Barolo;;Mirafiore 2007 Riserva  (Barolo);2007;Nebbiolo;Mirafiore;2007
98376;Italy;96;215;1.3;280.0;Tuscany;Toscana;;Tenuta di Biserno 2008 Lodovico Red (Toscana);2008;Red Blend;Tenuta di Biserno;2008
98381;Italy;95;75;1.4;105.0;Tuscany;Toscana;;Marchesi Antinori 2009 Tignanello Red (Toscana);2009;Red Blend;Marchesi Antinori;2009
98394;Italy;95;39;1.4;55.0;Piedmont;Barbaresco;;Rizzi 2010 Nervo  (Barbaresco);2010;Nebbiolo;Rizzi;2010
98559;Italy;95;53;1.4;75.0;Southern Italy;Taurasi;;Mastroberardino 2006 Radici Riserva  (Taurasi);2006;Aglianico;Mastroberardino;2006
99316;Italy;95;46;1.4;65.0;Tuscany;Brunello di Montalcino;;Abbadia Ardenga 2012 Vigna Piaggia  (Brunello di Montalcino);2012;Sangiovese;Abbadia Ardenga;2012
99332;Italy;95;57;1.4;80.0;Tuscany;Brunello di Montalcino;;Il Marroneto 2012  Brunello di Montalcino;2012;Sangiovese;Il Marroneto;2012
99333;Italy;95;45;1.4;63.0;Tuscany;Brunello di Montalcino;;Armilla 2012  Brunello di Montalcino;2012;Sangiovese;Armilla;2012
101582;Italy;95;85;1.4;120.0;Tuscany;Brunello di Montalcino;;Le Chiuse 2004 Riserva  (Brunello di Montalcino);2004;Sangiovese Grosso;Le Chiuse;2004
102483;Italy;97;76;1.3;100.0;Piedmont;Barolo;;Mascarello Giuseppe e Figlio 2010 Villero  (Barolo);2010;Nebbiolo;Mascarello Giuseppe e Figlio;2010
102488;Italy;96;60;1.3;79.0;Piedmont;Barbaresco;;Sottimano 2010 Riserva  (Barbaresco);2010;Nebbiolo;Sottimano;2010
102490;Italy;96;84;1.3;110.0;Piedmont;Barolo;;Elvio Cogno 2010 Bricco Pernice  (Barolo);2010;Nebbiolo;Elvio Cogno;2010
102491;Italy;95;178;1.4;250.0;Piedmont;Barolo;;Bruno Giacosa 2011 Falletto  (Barolo);2011;Nebbiolo;Bruno Giacosa;2011
102492;Italy;95;33;1.4;47.0;Piedmont;Barolo;;Guido Porro 2011 Vigna S. Caterina  (Barolo);2011;Nebbiolo;Guido Porro;2011
102496;Italy;95;67;1.4;95.0;Piedmont;Barolo;;Brovia 2011 Brea Vigna Ca' Mia  (Barolo);2011;Nebbiolo;Brovia;2011
102498;Italy;95;60;1.4;85.0;Piedmont;Barolo;;Castello di Verduno 2011 Massara  (Barolo);2011;Nebbiolo;Castello di Verduno;2011
102499;Italy;95;71;1.4;100.0;Piedmont;Barolo;;Cavallotto 2009 Vignolo Riserva  (Barolo);2009;Nebbiolo;Cavallotto;2009
102500;Italy;95;142;1.4;200.0;Piedmont;Barbaresco;;Bruno Giacosa 2011 Albesani Vigna Santo Stefano  (Barbaresco);2011;Nebbiolo;Bruno Giacosa;2011
102814;Italy;95;85;1.4;119.0;Southern Italy;Taurasi;;Guastaferro 2008 Primum  (Taurasi);2008;Aglianico;Guastaferro;2008
108646;Italy;97;423;1.3;550.0;Tuscany;Toscana;;Masseto 2010 Merlot (Toscana);2010;Merlot;Masseto;2010
108647;Italy;97;174;1.3;227.0;Tuscany;Bolgheri Sassicaia;;Tenuta San Guido 2010 Sassicaia  (Bolgheri Sassicaia);2010;Red Blend;Tenuta San Guido;2010
108648;Italy;97;184;1.3;240.0;Tuscany;Bolgheri Superiore;;Ornellaia 2010  Bolgheri Superiore;2010;Red Blend;Ornellaia;2010
108649;Italy;97;100;1.3;130.0;Tuscany;Toscana;;Le Macchiole 2010 Paleo Rosso Cabernet Franc (Toscana);2010;Cabernet Franc;Le Macchiole;2010
109335;Italy;96;242;1.3;315.0;Tuscany;Toscana;;Le Macchiole 2010 Messorio Merlot (Toscana);2010;Merlot;Le Macchiole;2010
109408;Italy;97;62;1.3;81.0;Tuscany;Toscana;;Castello Banfi 2007 Excelsus Red (Toscana);2007;Red Blend;Castello Banfi;2007
109409;Italy;97;103;1.3;134.0;Tuscany;Toscana;;Fattoria Petrolo 2008 Galatrona Merlot (Toscana);2008;Merlot;Fattoria Petrolo;2008
109418;Italy;95;64;1.4;90.0;Tuscany;Toscana;;Poggio al Tesoro 2006 Dedicato a Walter Cabernet Franc (Toscana);2006;Cabernet Franc;Poggio al Tesoro;2006
109455;Italy;95;57;1.4;80.0;Piedmont;Barolo;;Cavallotto 2011 Bricco Boschis  (Barolo);2011;Nebbiolo;Cavallotto;2011
109462;Italy;95;42;1.4;59.0;Piedmont;Barbaresco;;Rizzi 2011 Pajorè  (Barbaresco);2011;Nebbiolo;Rizzi;2011
109464;Italy;95;22;1.4;32.0;Piedmont;Gattinara;;Vallana 2006  Gattinara;2006;Nebbiolo;Vallana;2006
109467;Italy;95;64;1.4;90.0;Piedmont;Barolo;;Damilano 2011 Cannubi  (Barolo);2011;Nebbiolo;Damilano;2011
109470;Italy;;;;;;;;;;;;
109471;Italy;95;96;1.4;135.0;Piedmont;Barolo;;Giuseppe Rinaldi 2011 Brunate  (Barolo);2011;Nebbiolo;Giuseppe Rinaldi;2011
109842;Italy;96;55;1.3;72.0;Piedmont;Lessona;;Proprietà Sperino 2011  Lessona;2011;Nebbiolo;Proprietà Sperino;2011
109844;Italy;96;26;1.3;35.0;Piedmont;Lessona;;Colombera & Garella 2013 Pizzaguerra  (Lessona);2013;Nebbiolo;Colombera & Garella;2013
109846;Italy;96;153;1.3;200.0;Piedmont;Barbaresco;;Gaja 2013  Barbaresco;2013;Nebbiolo;Gaja;2013
109849;Italy;96;80;1.3;105.0;Lombardy;Valtellina Superiore;;Arpepe 2007 Sassella Vigna Regina Riserva  (Valtellina Superiore);2007;Nebbiolo;Arpepe;2007
111754;Italy;100;200;1.35;270.0;Tuscany;Brunello di Montalcino;;Casanova di Neri 2007 Cerretalto  (Brunello di Montalcino);2007;Sangiovese Grosso;Casanova di Neri;2007
113931;Italy;96;361;1.3;470.0;Veneto;Amarone della Valpolicella;;Dal Forno Romano 2003 Vigneto di Monte Lodoletta  (Amarone della Valpolicella);2003;Corvina, Rondinella, Molinara;Dal Forno Romano;2003
117317;Italy;97;116;1.3;152.0;Tuscany;Brunello di Montalcino;;Il Paradiso di Manfredi 2006 Riserva  (Brunello di Montalcino);2006;Sangiovese;Il Paradiso di Manfredi;2006
117318;Italy;96;84;1.3;110.0;Piedmont;Barolo;;Mascarello Giuseppe e Figlio 2009 Santo Stefano di Perno  (Barolo);2009;Nebbiolo;Mascarello Giuseppe e Figlio;2009
118958;Italy;95;31;1.4;44.0;Tuscany;Chianti Classico;;San Felice 2011 Il Grigio Gran Selezione  (Chianti Classico);2011;Red Blend;San Felice;2011
118964;Italy;95;28;1.4;40.0;Tuscany;Chianti Classico;;Cafaggio 2010 Basilica Solatìo Riserva  (Chianti Classico);2010;Sangiovese;Cafaggio;2010
118965;Italy;95;58;1.4;82.0;Tuscany;Chianti Classico;;Monteraponi 2011 Baron' Ugo Riserva  (Chianti Classico);2011;Red Blend;Monteraponi;2011
118968;Italy;95;35;1.4;50.0;Tuscany;Vino Nobile di Montepulciano;;Contucci 2010 Mulinvecchio  (Vino Nobile di Montepulciano);2010;Red Blend;Contucci;2010
119641;Italy;97;63;1.3;82.0;Piedmont;Barolo;;Elvio Cogno 2013 Ravera  (Barolo);2013;Nebbiolo;Elvio Cogno;2013
119642;Italy;97;44;1.3;58.0;Piedmont;Barbaresco;;Produttori del Barbaresco 2011 Rabajà Riserva  (Barbaresco);2011;Nebbiolo;Produttori del Barbaresco;2011
119643;Italy;97;130;1.3;170.0;Piedmont;Barolo;;Sandrone 2013 Aleste  (Barolo);2013;Nebbiolo;Sandrone;2013
119644;Italy;97;42;1.3;55.0;Piedmont;Barolo;;Giacomo Fenocchio 2013 Bussia  (Barolo);2013;Nebbiolo;Giacomo Fenocchio;2013
119645;Italy;97;74;1.3;97.0;Piedmont;Barolo;;Massolino 2013 Parafada  (Barolo);2013;Nebbiolo;Massolino;2013
119646;Italy;97;288;1.3;375.0;Piedmont;Barolo;;Giuseppe Rinaldi 2013 Tre Tine  (Barolo);2013;Nebbiolo;Giuseppe Rinaldi;2013
119647;Italy;97;57;1.3;75.0;Piedmont;Barolo;;Grimaldi Bruna 2013 Badarina  (Barolo);2013;Nebbiolo;Grimaldi Bruna;2013
119648;Italy;96;53;1.3;70.0;Piedmont;Barolo;;Schiavenza 2013 Prapò  (Barolo);2013;Nebbiolo;Schiavenza;2013
119649;Italy;96;73;1.3;96.0;Piedmont;Barolo;;Brovia 2013 Villero  (Barolo);2013;Nebbiolo;Brovia;2013
119650;Italy;96;91;1.3;119.0;Piedmont;Barolo;;Cavallotto 2011 Bricco Boschis Vigna San Giuseppe Riserva  (Barolo);2011;Nebbiolo;Cavallotto;2011
119651;Italy;96;100;1.3;130.0;Piedmont;Barolo;;Ceretto 2013 Prapò  (Barolo);2013;Nebbiolo;Ceretto;2013
119652;Italy;96;46;1.3;60.0;Piedmont;Barolo;;Comm. G. B. Burlotto 2013 Acclivi  (Barolo);2013;Nebbiolo;Comm. G. B. Burlotto;2013
119653;Italy;96;74;1.3;97.0;Piedmont;Barolo;;Massolino 2013 Parussi  (Barolo);2013;Nebbiolo;Massolino;2013
119654;Italy;96;69;1.3;90.0;Piedmont;Barolo;;Cavallotto 2013 Bricco Boschis  (Barolo);2013;Nebbiolo;Cavallotto;2013
119656;Italy;96;74;1.3;97.0;Piedmont;Barolo;;Massolino 2013 Margheria  (Barolo);2013;Nebbiolo;Massolino;2013
119659;Italy;96;115;1.3;150.0;Piedmont;Barolo;;Aldo Conterno 2013 Bussia Cicala  (Barolo);2013;Nebbiolo;Aldo Conterno;2013
119662;Italy;95;80;1.4;113.0;Piedmont;Barolo;;Mascarello Giuseppe e Figlio 2012 Perno  (Barolo);2012;Nebbiolo;Mascarello Giuseppe e Figlio;2012
119667;Italy;95;82;1.4;115.0;Piedmont;Barolo;;Michele Chiarlo 2013 Cerequio  (Barolo);2013;Nebbiolo;Michele Chiarlo;2013
119668;Italy;95;49;1.4;69.0;Piedmont;Barolo;;Paolo Scavino 2013 Monvigliero  (Barolo);2013;Nebbiolo;Paolo Scavino;2013
119669;Italy;95;55;1.4;77.0;Piedmont;Barolo;;Pio Cesare 2013  Barolo;2013;Nebbiolo;Pio Cesare;2013
119670;Italy;95;55;1.4;78.0;Piedmont;Barolo;;Fratelli Alessandria 2013 Monvigliero  (Barolo);2013;Nebbiolo;Fratelli Alessandria;2013
120275;Italy;97;61;1.3;80.0;Tuscany;Brunello di Montalcino;;Casanova di Neri 2006 Tenuta Nuova  (Brunello di Montalcino);2006;Sangiovese Grosso;Casanova di Neri;2006
120280;Italy;95;42;1.4;60.0;Tuscany;Brunello di Montalcino;;Sesta di Sopra 2006  Brunello di Montalcino;2006;Sangiovese Grosso;Sesta di Sopra;2006
121001;Italy;95;50;1.4;70.0;Tuscany;Colli della Toscana Centrale;;Fontodi 2013 Dino Sangiovese (Colli della Toscana Centrale);2013;Sangiovese;Fontodi;2013
121933;Italy;98;63;1.3;83.0;Piedmont;Barolo;;Brovia 2013 Garblèt Suè  (Barolo);2013;Nebbiolo;Brovia;2013
121935;Italy;97;73;1.3;96.0;Piedmont;Barolo;;Brovia 2013 Brea Vigna Cà Mia  (Barolo);2013;Nebbiolo;Brovia;2013
122019;Italy;95;75;1.4;105.0;Tuscany;Toscana;;Marchesi Antinori 2009 Tignanello Red (Toscana);2009;Red Blend;Marchesi Antinori;2009
122029;Italy;95;120;1.4;169.0;Piedmont;Barolo;;Rivetto 2008 Briccolina  (Barolo);2008;Nebbiolo;Rivetto;2008
122038;Italy;95;128;1.4;180.0;Tuscany;Toscana;;Tenuta di Biserno 2009 Biserno Red (Toscana);2009;Red Blend;Tenuta di Biserno;2009
122419;Italy;97;61;1.3;80.0;Piedmont;Barolo;;Giacomo Fenocchio 2008 Bussia 90 Dì  (Barolo);2008;Nebbiolo;Giacomo Fenocchio;2008
122420;Italy;97;75;1.3;98.0;Piedmont;Barolo;;Cavallotto 2007 Vignolo Riserva  (Barolo);2007;Nebbiolo;Cavallotto;2007
122423;Italy;96;90;1.3;118.0;Piedmont;Barolo;;Paolo Scavino 2009 Cannubi  (Barolo);2009;Nebbiolo;Paolo Scavino;2009
122425;Italy;95;85;1.4;119.0;Piedmont;Barolo;;Luigi Oddero & Figli 2009  Barolo;2009;Nebbiolo;Luigi Oddero & Figli;2009
122426;Italy;95;70;1.4;98.0;Piedmont;Barolo;;Cavallotto 2007 Bricco Boschis Vigna San Giuseppe Riserva  (Barolo);2007;Nebbiolo;Cavallotto;2007
122427;Italy;95;53;1.4;75.0;Piedmont;Barolo;;Cavallotto 2009 Bricco Boschis  (Barolo);2009;Nebbiolo;Cavallotto;2009
122429;Italy;95;35;1.4;49.0;Piedmont;Barolo;;Gigi Rosso 2009 Arione  (Barolo);2009;Nebbiolo;Gigi Rosso;2009
122431;Italy;95;84;1.4;118.0;Piedmont;Barolo;;Paolo Scavino 2009 Bric dël Fiasc  (Barolo);2009;Nebbiolo;Paolo Scavino;2009
122432;Italy;95;64;1.4;90.0;Piedmont;Barolo;;Sandrone 2009 Le Vigne  (Barolo);2009;Nebbiolo;Sandrone;2009
122498;Italy;95;39;1.4;55.0;Tuscany;Chianti Classico;;San Felice 2013 Il Grigio Gran Selezione  (Chianti Classico);2013;Red Blend;San Felice;2013
122503;Italy;95;78;1.4;110.0;Tuscany;Toscana;;Le Macchiole 2012 Paleo Rosso Cabernet Franc (Toscana);2012;Cabernet Franc;Le Macchiole;2012
122510;Italy;95;85;1.4;120.0;Tuscany;Brunello di Montalcino;;Lazzeretti 2010 Riserva  (Brunello di Montalcino);2010;Sangiovese;Lazzeretti;2010
122516;Italy;95;57;1.4;80.0;Tuscany;Toscana;;Isole e Olena 2012 Cepparello Sangiovese (Toscana);2012;Sangiovese;Isole e Olena;2012
